,genre,score,sentiment
3591,Adventure; Drama; Historical; Slice of Life,7.15,1
10586,Mystery; Psychological; Supernatural; Seinen,7.15,1
1834,Action; Comedy; Fantasy; Shounen,7.15,1
2274,Sci-Fi; Sports; Mecha; Shounen,7.15,1
10880,Action; Military; Adventure; Space; Drama,7.15,1
5723,Comedy; Kids; Fantasy,7.15,1
5738,Action; Horror; Sci-Fi,7.15,1
6563,Sports,7.15,1
12172,Slice of Life; Comedy; Romance; School; Seinen; Shoujo Ai,7.15,1
5071,Drama,7.15,1
3715,Action; Fantasy; Harem; Romance; School; Supernatural,7.15,1
11936,Action; Adventure; Space; Sci-Fi,7.16,1
4211,Action; Comedy; Mecha; Super Power; Sci-Fi; Shounen,7.16,1
11851,Mystery; Police; Supernatural,7.16,1
381,Comedy; Mystery; Super Power,7.16,1
4205,Action; Sci-Fi; Comedy; Romance; School,7.16,1
11956,Music; Slice of Life; School; Shoujo,7.16,1
408,Music,7.16,1
4677,Action; Adventure; Demons; Supernatural; Magic; Fantasy,7.16,1
4590,Comedy,7.16,1
11416,Kids; Fantasy; Comedy; Sci-Fi; Shounen,7.16,1
3925,Adventure; Fantasy; Sports; Comedy; Shounen,7.16,1
12321,Action; Sci-Fi; Adventure; Comedy; Police,7.16,1
10663,Music; Romance; Shoujo,7.16,1
2955,Game; Military; Sci-Fi; Adventure; Demons,7.16,1
1576,Action; Samurai; Historical; Drama; Shounen,7.16,1
9049,Mystery; Comedy; Super Power,7.16,1
8762,Comedy; Harem; Romance; School,7.16,1
13494,Action; Adventure; Kids; Fantasy,7.16,1
10352,Adventure; Comedy,7.16,1
7888,Ecchi,7.16,1
5486,Comedy; Romance; School; Shoujo; Sports,7.16,1
9865,Action; Horror; Drama; Fantasy,7.16,1
3500,Action; Sci-Fi; Music; Drama; Mecha,7.16,1
1573,Drama; Music; School; Slice of Life,7.16,1
1274,Adventure; Comedy; Sci-Fi; Shounen,7.16,1
5380,Action; Adventure; Drama; Horror; Sci-Fi,7.16,1
9762,Action; Adventure; Police; Mecha; Military; Sci-Fi; Seinen,7.16,1
1419,Comedy; Police,7.16,1
10913,Adventure; Drama; Fantasy; Shoujo,7.16,1
7507,Hentai,7.16,1
537,Action; Adventure; Comedy; Mecha; Shounen; Space,7.16,1
8770,Action; Adventure; Comedy; Kids; Drama; Fantasy,7.16,1
10969,Adventure; Fantasy; Kids,7.16,1
6630,Action; Super Power; Ecchi; Fantasy,7.16,1
556,Comedy; Fantasy; Slice of Life,7.16,1
8897,Action; Adventure; Magic; Martial Arts; School; Sci-Fi; Super Power,7.16,1
5098,Comedy; Drama,7.16,1
1711,Action; Fantasy; Magic; Super Power,7.16,1
13425,Comedy; Romance,7.16,1
9080,Action; Adventure; Comedy; Ecchi; Sci-Fi,7.16,1
9282,Comedy; Romance; School,7.16,1
6950,Action; Comedy; Harem; Mecha; Sci-Fi; Shounen,7.16,1
1499,Magic; Shoujo,7.16,1
9416,Action; Historical; Super Power; Ecchi; Martial Arts; Samurai; Fantasy; Shounen,7.16,1
8088,Adventure; Comedy; Fantasy; Kids,7.16,1
8177,Adventure; Fantasy; Harem; Shoujo,7.16,1
10456,Action; Sci-Fi; Mystery; Super Power; Demons; Supernatural; Drama; Fantasy,7.16,1
6196,Comedy; Demons; Ecchi,7.16,1
2127,Action; Cars; Police; Seinen,7.16,1
12603,Action; Supernatural; Vampire,7.17,1
13154,Action; Comedy; Fantasy; Martial Arts; Shounen,7.17,1
761,Mystery; Comedy; Historical; Demons; Supernatural; Fantasy; School; Josei,7.17,1
4806,Adventure; Comedy; Historical; Martial Arts; Samurai,7.17,1
2378,Comedy; Sports; School; Shounen,7.17,1
10951,nan,7.17,1
4153,Adventure; Mecha; Sci-Fi; Shounen,7.17,1
9271,Adventure; Comedy; Historical; Supernatural; Drama; Shounen,7.17,1
8763,Comedy,7.17,1
7029,Game; Fantasy,7.17,1
3177,Comedy; Historical; Romance,7.17,1
7445,Historical,7.17,1
3548,Kids; Music,7.17,1
12741,Action; Mecha; Sci-Fi; Shounen,7.17,1
2466,Comedy; Martial Arts; Slice of Life,7.17,1
7038,Adventure; Drama; Fantasy; Mecha; Romance; Sci-Fi; Shoujo,7.17,1
5688,Hentai,7.17,1
148,Kids,7.17,1
4820,Comedy; Military,7.17,1
12849,Action; Comedy; Ecchi; Martial Arts; School; Shounen; Super Power,7.17,1
4104,Hentai,7.17,1
12425,Drama,7.17,1
2749,Music; Comedy; Drama; Magic; Romance; Shoujo,7.17,1
125,Adventure; Drama; Fantasy,7.17,1
4580,Comedy,7.17,1
7272,Comedy; Drama; Josei,7.17,1
1247,Drama; Mystery,7.17,1
5829,Sports,7.17,1
11099,Music; School; Slice of Life,7.17,1
4277,Action; Comedy; Horror; Supernatural; Shounen,7.17,1
11104,Comedy,7.17,1
7644,Comedy; Ecchi; Fantasy; Harem; Romance; School; Vampire,7.17,1
11310,Slice of Life; Comedy; School; Seinen,7.17,1
2928,Comedy; Fantasy; Magic,7.17,1
6328,Action; Adventure; Comedy; Drama; Ecchi; Mecha; Romance; Sci-Fi,7.17,1
9756,Comedy,7.17,1
6111,Drama; Romance; Slice of Life,7.17,1
3742,Comedy; Supernatural,7.17,1
11312,Comedy,7.17,1
5051,Hentai,7.17,1
12923,Hentai,7.17,1
4176,Drama; Historical; Romance; Seinen; Slice of Life,7.17,1
4968,Comedy; Sci-Fi,7.18,1
5430,Action; Sci-Fi; Super Power; Magic,7.18,1
1270,Action; Adventure; Fantasy; Magic; Shounen,7.18,1
12867,Slice of Life; Seinen,7.18,1
1287,Hentai,7.18,1
10008,Action; Adventure; Comedy; Super Power; Fantasy; Shounen,7.18,1
646,Dementia; Horror; Demons; Supernatural,7.18,1
10805,Ecchi; Fantasy; Magic; Comedy; Harem; Romance; Super Power; Shounen,7.18,1
7355,Music; Comedy; Shounen,7.18,1
4768,Action; Comedy; Sci-Fi; Shounen,7.18,1
3699,Action; Adventure; Sci-Fi; Space,7.18,1
2080,Action; Adventure; Comedy; Historical; Fantasy; Seinen,7.18,1
13434,Hentai,7.18,1
6783,Drama; Romance; Sci-Fi,7.18,1
1110,Adventure; Shounen,7.18,1
6174,Action; Mecha; Military; Sci-Fi,7.18,1
13538,Adventure; Comedy; Magic; Romance; Shoujo,7.18,1
3434,Slice of Life; Comedy; School,7.18,1
199,Comedy; Parody; School,7.18,1
9214,Hentai,7.18,1
11696,Comedy; School; Seinen; Slice of Life,7.18,1
3398,Comedy; School; Sci-Fi; Slice of Life,7.18,1
828,Drama; Psychological; Romance; School,7.18,1
7072,Comedy; Shounen,7.18,1
7070,Adventure; Sci-Fi,7.18,1
11431,Sci-Fi; Romance; School,7.18,1
10847,Mecha; Sci-Fi,7.18,1
11123,Comedy; Romance; School; Shoujo Ai,7.18,1
12392,Harem; Comedy; Parody; Magic; Romance; Shounen,7.18,1
6158,Adventure; Comedy; Fantasy; Kids; Sci-Fi; Shounen,7.18,1
13795,Action; Mecha; Romance; Super Power; Supernatural; Sci-Fi,7.18,1
6045,Action; Adventure; Space; Sci-Fi,7.18,1
519,Adventure; Fantasy,7.18,1
6598,Kids; Fantasy; Magic; Shoujo,7.18,1
10224,Kids; Adventure; Fantasy,7.18,1
2823,Slice of Life; Mystery; Supernatural,7.18,1
6638,Adventure; Sports,7.18,1
7495,Drama; Historical,7.18,1
563,Fantasy; Magic; Music; Shoujo,7.18,1
2918,Comedy; Ecchi; Parody,7.18,1
12207,Action; Mecha; Military,7.19,1
2334,Comedy,7.19,1
13059,Comedy; Ecchi; School,7.19,1
10087,Action; Mecha; Military; Sci-Fi,7.19,1
4091,Comedy; Drama; Historical; Magic; Mecha; Sci-Fi,7.19,1
4893,Action; Adventure; Mystery; Comedy; Seinen,7.19,1
4722,Slice of Life; Comedy; School,7.19,1
8784,Drama; Historical; Shounen,7.19,1
10980,Harem; Romance; School,7.19,1
3824,Action; Adventure; Comedy; Kids; Fantasy,7.19,1
7558,Action; Comedy; Martial Arts; Parody; Shounen,7.19,1
11453,Adventure; Music; Comedy; Drama; School; Seinen,7.19,1
8137,Action; Adventure; Mystery; Comedy; Seinen,7.19,1
3236,Adventure; Comedy; Fantasy; Kids; Shounen,7.19,1
4907,Slice of Life; Comedy; Romance; Seinen,7.19,1
3326,Adventure; Samurai; Sci-Fi; Shounen,7.19,1
6928,Action; Fantasy; Martial Arts; Super Power; School,7.19,1
12008,Sci-Fi,7.19,1
5035,Fantasy; Romance; Shoujo,7.19,1
10065,Action; Adventure; Game; Mecha; Sci-Fi; Shounen,7.19,1
7587,Sci-Fi; Comedy; Super Power; Supernatural; Romance,7.19,1
11228,Action; Drama; Historical; Samurai,7.19,1
11001,Action; Adventure; Fantasy; Magic; Shounen,7.19,1
10460,Slice of Life; Comedy,7.19,1
11443,Harem; Music; Hentai,7.19,1
2030,Action; Military; Sci-Fi; Police; Drama; Mecha; Shounen,7.19,1
9154,Magic; Fantasy; Shounen Ai,7.19,1
1016,Comedy; Historical; Romance; Shoujo,7.19,1
7253,Action; Sci-Fi,7.19,1
12396,Mystery; School; Shounen,7.19,1
3185,Comedy; Parody,7.19,1
11061,Comedy; Drama; Fantasy; Horror; Magic; Shoujo; Shounen Ai; Vampire,7.19,1
1263,Action; Harem; Historical; Supernatural; Drama; Samurai; Vampire; Josei,7.19,1
13285,Comedy; Ecchi; Harem; Romance; School; Seinen,7.19,1
4391,Slice of Life; Comedy; Drama,7.19,1
7876,Drama; Mecha; Sci-Fi; Shounen; Sports,7.19,1
7479,Comedy,7.19,1
4330,Adventure; Comedy; Fantasy; Magic,7.19,1
9021,Comedy; Fantasy; Magic; Romance; School; Sci-Fi; Shoujo,7.19,1
11791,Action; Supernatural; Drama; Magic; Fantasy,7.19,1
8082,Adventure; Comedy; Fantasy; Kids; Shounen,7.19,1
2175,Drama; School; Shounen Ai,7.19,1
5316,Adventure; Shounen; Supernatural,7.19,1
5244,Harem; Hentai,7.19,1
13737,Slice of Life; Comedy; Fantasy; Seinen,7.19,1
9944,Ecchi; Fantasy; Magic; Comedy,7.19,1
1998,Adventure; Fantasy; Game; Shounen,7.19,1
10718,Action; Adventure; Drama; Martial Arts,7.19,1
5918,Demons; Horror; Sci-Fi; Supernatural,7.2,1
11689,Comedy; Music; Romance; Shoujo; Shounen Ai,7.2,1
9859,Hentai; Historical; Dementia; Drama,7.2,1
6137,Adventure; Drama; Kids,7.2,1
2707,Hentai,7.2,1
6849,Action; Shounen; Sports,7.2,1
3230,Action; Fantasy,7.2,1
9576,Comedy; Romance; Yaoi,7.2,1
9758,Comedy; Kids,7.2,1
14153,Action; Adventure; Historical; Demons; Romance; Martial Arts; Fantasy,7.2,1
3134,Kids,7.2,1
2721,Adventure; Comedy; Police; Sci-Fi,7.2,1
6752,Action; Fantasy; Super Power,7.2,1
165,Adventure; Mystery; Seinen,7.2,1
9922,Sci-Fi; Adventure; Space; Supernatural; Mecha; Shounen,7.2,1
2985,Hentai,7.2,1
416,Action; Fantasy; Magic; Shoujo,7.2,1
2814,Action; Fantasy; Magic; Seinen; Supernatural,7.2,1
4001,Comedy; Harem; Music; Romance; School; Shoujo,7.2,1
10495,Ecchi; Music,7.2,1
12248,Action; Fantasy; Supernatural,7.2,1
3514,Slice of Life,7.2,1
7427,Shoujo,7.2,1
14353,Drama; Kids,7.2,1
10885,Hentai,7.2,1
2434,Action; Adventure; Comedy; Seinen,7.2,1
10907,Adventure; Mystery; Historical; Drama; Martial Arts; Shounen Ai,7.2,1
7504,Action; Drama; Martial Arts,7.2,1
4894,Sci-Fi; Adventure; Fantasy,7.2,1
13115,Kids; Fantasy,7.2,1
5230,Action; Game; Adventure; Romance; Fantasy,7.2,1
4315,Harem; Slice of Life; Comedy; Romance; School,7.2,1
1737,Sci-Fi; Comedy; Parody,7.2,1
1745,Music,7.2,1
12051,Hentai,7.2,1
7661,Slice of Life; Comedy; School; Seinen,7.2,1
7712,Action; Adventure; Demons; Game; Shounen,7.2,1
8429,Drama; Music,7.2,1
395,Adventure; Fantasy; Magic; Martial Arts; Super Power; Drama; Shounen,7.2,1
463,Sports,7.2,1
8029,Comedy; Romance; School; Sci-Fi,7.2,1
2095,Action; Sci-Fi; Horror; Psychological; Supernatural; Drama; Ecchi,7.2,1
8175,Slice of Life; Comedy,7.2,1
8956,Historical; Drama; Romance; Shoujo,7.2,1
5496,Action; Adventure; Game; Mecha; School; Sci-Fi; Shounen,7.2,1
6295,Action; Space; Comedy; Sci-Fi; Shounen,7.2,1
13998,Drama; Kids,7.2,1
3376,Action; Adventure; Comedy; Ecchi; Parody; Seinen,7.2,1
4837,Comedy; Magic,7.2,1
7089,Action; Sports; Drama,7.2,1
10642,Comedy,7.2,1
11787,Slice of Life; Comedy,7.2,1
10990,Action; Adventure; Fantasy; Magic; Shounen,7.21,1
8747,Action; Adventure; Comedy; Romance; Fantasy,7.21,1
10207,Action; Military; School,7.21,1
6094,Drama; Seinen; Sports,7.21,1
9167,Space; Mecha; Military; Sci-Fi,7.21,1
6119,Slice of Life; Comedy; Drama; Seinen,7.21,1
11871,Psychological; Supernatural; Dementia; Mystery; Horror; Drama,7.21,1
2162,Action; Horror; Demons; Drama; Vampire; Shoujo,7.21,1
13401,Comedy; Drama; Romance; School,7.21,1
2603,Sports; School; Seinen,7.21,1
10137,Shounen; Sports; Super Power,7.21,1
10161,Comedy; Drama; Harem; Romance; Slice of Life,7.21,1
12556,Ecchi; Fantasy; Comedy; Romance,7.21,1
9766,Music; Comedy; Drama,7.21,1
3712,Action; Mecha; Demons; Sci-Fi; Shounen,7.21,1
529,Comedy; Ecchi; Slice of Life,7.21,1
6861,Comedy; Parody,7.21,1
12610,Adventure; Comedy; Mecha; Military; Sci-Fi,7.21,1
4079,Hentai,7.21,1
8394,Military; Sci-Fi; Space; Drama; Romance; Mecha,7.21,1
3474,Action; Mecha; Military,7.21,1
11763,Action; Slice of Life; Drama; School,7.21,1
2765,Military; School,7.21,1
2057,Adventure; Comedy; Police; Sci-Fi,7.21,1
2066,Comedy; School,7.21,1
6681,Action; Fantasy; Supernatural; Shounen,7.21,1
3206,Action; Adventure; Supernatural; Drama; Shounen,7.21,1
2480,Action; Sci-Fi; Adventure; Comedy; Fantasy; Shounen,7.21,1
13022,Fantasy; Magic; Shoujo,7.21,1
5778,Action; Adventure; Fantasy; Sci-Fi; Shounen,7.21,1
3528,Adventure; Mecha; Sci-Fi; Shounen; Space,7.21,1
1425,Action; Police; Comedy; Mystery; Shounen,7.21,1
6642,Adventure; Drama,7.21,1
8154,Action; Police; Comedy; Seinen,7.21,1
10280,Comedy; Fantasy; Sci-Fi,7.21,1
8071,Action; Fantasy,7.21,1
4114,Comedy,7.21,1
11562,Adventure; Fantasy; Kids; Sci-Fi,7.21,1
3567,Fantasy; Sci-Fi; Shounen; Slice of Life,7.21,1
2596,Slice of Life; Comedy; Parody; Magic; School,7.21,1
3743,Action; Music,7.21,1
9333,Action; Adventure; Martial Arts; Mecha; Super Power; School,7.22,1
2954,Action; Military; Sci-Fi; Adventure; Music; Comedy; Drama; Romance; Mecha; Shounen,7.22,1
1050,Comedy; Slice of Life,7.22,1
1102,Drama; Romance; Slice of Life; Supernatural,7.22,1
13141,Adventure; Mecha; Romance; Sci-Fi,7.22,1
6941,Action; Adventure; Mystery; Comedy; Seinen,7.22,1
9233,Comedy; Seinen,7.22,1
2923,Action; Adventure; Comedy,7.22,1
6533,Action; Comedy; Military; Drama,7.22,1
9213,Adventure; Fantasy,7.22,1
1610,Action; Military; Supernatural; Drama; Vampire; Shounen,7.22,1
8968,Action; Military; Mystery; Psychological; Drama; Seinen,7.22,1
1322,Action; Sci-Fi; Horror; Supernatural; Vampire,7.22,1
2469,Adventure; Drama; Historical; Romance,7.22,1
114,Adventure; Comedy; Historical,7.22,1
7420,Hentai; School; Yuri,7.22,1
6640,Fantasy,7.22,1
6810,Magic; Adventure; Fantasy; Supernatural; Historical; Shounen,7.22,1
2554,Comedy; Harem; Romance; School,7.22,1
2586,Game; Slice of Life; Comedy; Parody,7.22,1
1682,Hentai; School,7.22,1
2831,Adventure; Comedy; Fantasy; Parody,7.22,1
12000,Comedy,7.22,1
7616,Seinen; Slice of Life; Supernatural,7.22,1
13211,Action; Fantasy; Supernatural,7.22,1
11624,Music; School; Shoujo,7.22,1
6528,Action; Comedy; Fantasy; Magic; Shoujo,7.22,1
2323,Action; Historical; Martial Arts; Fantasy,7.22,1
1149,Action; Game; Fantasy; Shounen,7.22,1
2233,Action; Adventure; Comedy; Seinen,7.22,1
9646,Action; Drama; Shounen; Sports,7.22,1
5004,Adventure; Fantasy; Historical; Drama,7.22,1
3883,Drama; Music,7.22,1
269,Drama; Mecha; Sci-Fi; Shounen,7.22,1
10217,Action; Military; Sci-Fi; Drama; Mecha,7.22,1
13404,Hentai,7.22,1
10436,Adventure; Historical; Romance,7.22,1
804,Sci-Fi; Space,7.22,1
10582,Action; Adventure; Drama; Magic; Romance; Fantasy,7.22,1
3081,Adventure; Drama; Fantasy; Horror; Shounen; Supernatural; Vampire,7.22,1
3439,Action; Super Power; Magic; Romance; Fantasy,7.22,1
12141,Comedy; Sports; Ecchi; School; Shounen,7.22,1
679,Action; Adventure; Mecha; Police; Sci-Fi,7.22,1
3862,Slice of Life; School; Drama,7.22,1
12076,Action; Sci-Fi; Horror; Psychological; Supernatural; Drama; Ecchi,7.22,1
3588,Comedy; Fantasy; Magic; Romance; Sci-Fi,7.22,1
3595,Adventure; Kids,7.22,1
956,Sci-Fi; Space,7.22,1
11198,Comedy; School,7.22,1
375,Action; Adventure; Comedy; Super Power; Fantasy; Shounen,7.22,1
3797,Ecchi; Romance; Comedy; Sci-Fi,7.22,1
3759,Kids,7.22,1
5047,Drama; Music,7.22,1
5170,Fantasy; Romance; Comedy; Drama,7.22,1
3065,Psychological; Supernatural; Drama; Mystery; Seinen,7.22,1
543,Comedy; Historical; Seinen,7.22,1
10430,Action; Adventure; Mystery; Supernatural; Magic; Fantasy; School,7.23,1
6904,Adventure; Comedy; Fantasy; Kids; Sci-Fi; Shounen,7.23,1
827,Action; Historical; Mystery,7.23,1
9429,Fantasy; Historical; Horror; Mystery; Psychological; Supernatural,7.23,1
3237,Adventure,7.23,1
11842,Music,7.23,1
13660,Adventure; Historical; Drama; Romance; Martial Arts,7.23,1
12471,Action; Comedy; Mystery; Police,7.23,1
12193,Action; Mecha; Sci-Fi; Shounen,7.23,1
5949,Hentai,7.23,1
1209,Comedy,7.23,1
6542,Comedy; Drama; Harem; Romance; Slice of Life,7.23,1
12175,Comedy,7.23,1
9750,Action; Adventure; Police; Sci-Fi,7.23,1
3212,Comedy; Police,7.23,1
11103,Action; Comedy; Fantasy; Game; Shounen,7.23,1
9238,Adventure; Comedy; Fantasy; Magic; Shounen,7.23,1
9239,Action; Adventure; Fantasy; Shounen,7.23,1
13578,Action; Comedy; Horror,7.23,1
7617,Harem; Music; School; Shoujo,7.23,1
7383,Action; Adventure; Comedy; Romance; Drama; Sci-Fi,7.23,1
4909,Sci-Fi; Fantasy; Josei,7.23,1
13058,Horror; Demons; Supernatural; Magic; Ecchi; Fantasy; Seinen,7.23,1
7332,Comedy; Romance; Slice of Life,7.23,1
10773,Comedy; Shounen,7.23,1
8975,Game; Adventure; Shounen,7.23,1
7309,Hentai,7.23,1
668,Action; Adventure; Mystery; Comedy; Seinen,7.23,1
13366,Romance; Comedy; Harem; Parody; Shounen,7.23,1
11087,Comedy; Magic; Fantasy,7.23,1
11760,Adventure; Fantasy,7.23,1
3037,Drama; Magic; Shoujo,7.23,1
1508,Slice of Life; Comedy; School; Shounen,7.23,1
13750,Adventure; Drama; Fantasy; Romance; Sci-Fi,7.23,1
8769,Comedy; Josei,7.23,1
787,Adventure; Comedy,7.23,1
10694,Action; Adventure; Drama; Mystery; Romance; Sci-Fi; Shoujo; Space,7.23,1
1030,Action; Sci-Fi; Adventure; Mecha; Shounen,7.23,1
13166,Action; Game; Sci-Fi; Shounen,7.23,1
6383,Action; Fantasy,7.23,1
1187,Adventure; Drama; Historical; Sci-Fi; Supernatural,7.23,1
6521,Hentai,7.23,1
12479,Music; Slice of Life; School,7.24,1
6501,Comedy; Historical; Romance; Shoujo,7.24,1
11408,Action; Mecha; Sci-Fi; Super Power,7.24,1
3415,Harem; Comedy; Parody; Shounen,7.24,1
12368,Hentai,7.24,1
7077,Action; Comedy; Fantasy; Shounen; Supernatural; Vampire,7.24,1
12792,Hentai,7.24,1
11526,Comedy; Ecchi; Harem; Romance; Shounen; Slice of Life,7.24,1
2884,Drama; Romance; School,7.24,1
1311,Action; Adventure; Comedy; Drama; Fantasy; Shounen,7.24,1
11666,Action; Horror; Sci-Fi,7.24,1
700,Action; Adventure; Comedy; Fantasy; Kids,7.24,1
8628,Adventure,7.24,1
9832,Comedy; Historical; Magic; Romance; Fantasy; Seinen,7.24,1
6786,Adventure,7.24,1
2019,Adventure; Comedy; Fantasy; Kids; Shounen; Space,7.24,1
11926,Action; Comedy; Magic; Fantasy,7.24,1
2733,Comedy,7.24,1
10368,Action; Sci-Fi; Adventure; Mecha,7.24,1
7990,Action; Police; Space; Comedy; Harem; Mecha; Sci-Fi; Shounen,7.24,1
6869,Adventure; Drama; Mecha; Romance; Sci-Fi; Shounen,7.24,1
2137,Comedy,7.24,1
4790,Mystery; Shounen,7.24,1
7908,Hentai,7.24,1
4604,Action; Adventure; Comedy; Mystery; Romance,7.24,1
9433,Action; Drama; Mystery; Shounen,7.24,1
8160,Drama; Fantasy; Romance,7.24,1
4383,Comedy; Demons; Kids; Supernatural,7.24,1
4922,Action; Kids; Mecha,7.24,1
10893,Comedy; Drama; Ecchi; Fantasy; Harem; Magic; Romance; School; Seinen,7.24,1
7649,Adventure; Drama; Romance,7.24,1
11622,Action; Military; Sci-Fi; Space; Drama,7.24,1
600,Kids; Magic; Shoujo,7.24,1
6139,Action; Military; Sci-Fi; Adventure; Space; Drama,7.24,1
12523,Comedy; School; Supernatural,7.24,1
12958,Adventure; Comedy; Mecha; Military; Romance; Sci-Fi; Shounen,7.24,1
12952,Action; Sci-Fi; Adventure; Comedy; Super Power; Shounen,7.24,1
7456,Comedy; Romance; Drama,7.24,1
2415,Comedy; Romance; School,7.25,1
2702,Adventure; Martial Arts,7.25,1
11573,Adventure; Fantasy; Magic; Romance,7.25,1
4959,Slice of Life; Drama,7.25,1
400,Adventure; Fantasy,7.25,1
4694,Adventure,7.25,1
12963,Action; Martial Arts; Shounen,7.25,1
12763,Comedy; Historical,7.25,1
10968,Adventure; Comedy; Drama; Romance; Fantasy; Josei,7.25,1
5843,Action; Martial Arts; Super Power,7.25,1
1927,Action; Adventure; Comedy; Game; Mecha; Sci-Fi; Shounen,7.25,1
3506,Fantasy,7.25,1
9933,Comedy; Ecchi; Fantasy; Romance; Slice of Life,7.25,1
7862,Action; Adventure; Drama; Mecha; Sci-Fi; Shounen,7.25,1
8920,Harem; Drama; Romance; School,7.25,1
7729,Drama; Historical; Kids,7.25,1
11887,Adventure; Fantasy; Romance; Comedy; Historical; Shoujo,7.25,1
11529,Hentai,7.25,1
7779,Action; Adventure; Fantasy; Sci-Fi,7.25,1
14095,Sci-Fi; Adventure; Fantasy,7.25,1
6350,Comedy; Ecchi; School; Sports,7.25,1
7300,Action; Fantasy; Magic; Super Power; Supernatural,7.25,1
14347,Drama; Kids,7.25,1
11420,Comedy; Ecchi; School,7.25,1
4455,Adventure; Comedy; Fantasy; Kids,7.25,1
8553,Kids,7.25,1
1103,Historical; Supernatural; Drama; Seinen,7.25,1
7065,Slice of Life; Comedy; Ecchi; School; Seinen,7.25,1
2223,Action; Adventure; Comedy; Seinen,7.25,1
542,Romance; Shounen Ai,7.25,1
4652,Action; Sci-Fi; Super Power,7.25,1
11112,Adventure; Drama; Sci-Fi; Space,7.25,1
8461,Hentai,7.25,1
14307,Kids,7.25,1
7552,Drama; Historical,7.25,1
5074,Adventure; Shounen; Supernatural,7.25,1
3136,Action; Adventure; Magic; Fantasy,7.25,1
6138,Comedy; Drama; Ecchi; Military; Romance; Sci-Fi,7.25,1
13400,Hentai; Supernatural; Magic,7.25,1
6232,Action; Sci-Fi; Adventure; Space; Mecha,7.25,1
3750,Action; Mecha; Sci-Fi; Super Power,7.25,1
12169,Slice of Life; Drama,7.25,1
3936,Action; Adventure; Fantasy; Game; Magic; Mystery; Sci-Fi,7.25,1
2023,Comedy,7.25,1
6634,Hentai; Drama,7.25,1
10170,Romance; Slice of Life; Shoujo Ai,7.25,1
12647,Action; Horror; Sci-Fi; Space,7.25,1
8218,Comedy; Sports,7.25,1
856,Action; Comedy; Parody,7.25,1
9504,Action; Drama; Military; Sci-Fi,7.25,1
13376,Action; Mecha; Military,7.26,1
7793,Slice of Life; Drama; Romance,7.26,1
1269,Sci-Fi; Kids,7.26,1
1268,Comedy; Romance; School; Shounen,7.26,1
2239,Comedy; Supernatural,7.26,1
696,Mystery,7.26,1
9608,Magic; Harem; Romance; Drama,7.26,1
3205,Action; Kids; Mecha; Sports,7.26,1
13608,Action; Fantasy; Magic; School; Shoujo,7.26,1
11197,Action; Sci-Fi; Space; Mecha; School; Seinen,7.26,1
10653,Action; Fantasy; Game; Sci-Fi,7.26,1
13550,Comedy; Fantasy; Kids; Sci-Fi; Shounen,7.26,1
6201,Comedy,7.26,1
6004,Action; Mecha; Sci-Fi,7.26,1
573,Action; Adventure; Comedy; Fantasy; Shounen,7.26,1
2360,Hentai,7.26,1
1095,Action; Adventure; Magic; Martial Arts; Fantasy,7.26,1
2339,Drama; Sci-Fi; Shoujo,7.26,1
4366,Magic; Comedy; Shoujo,7.26,1
2867,Fantasy; Magic; Comedy; Shoujo,7.26,1
3763,Adventure; Fantasy; Supernatural; Shounen,7.26,1
951,Action; Sci-Fi; Mecha,7.26,1
1810,Action; Drama; Magic,7.26,1
9706,Sci-Fi; Harem; Comedy; Romance; Ecchi; School; Shounen,7.26,1
11870,Comedy,7.26,1
6,Magic; Comedy; Romance; School; Shoujo,7.26,1
5221,Action; Adventure; Martial Arts; Shounen; Super Power,7.26,1
8984,Comedy; Mecha; Sci-Fi,7.26,1
921,Romance; Shoujo,7.26,1
12534,Action; Drama; Military; Psychological; Sci-Fi; Space,7.26,1
8131,Comedy; Ecchi; Harem; Romance; School; Sci-Fi; Shounen,7.26,1
9050,Comedy; Parody; Sci-Fi,7.26,1
8195,Mecha; Sci-Fi; Shounen,7.26,1
8275,Action; Horror; Supernatural; Drama; Martial Arts; Fantasy; School,7.26,1
5574,Action; Horror; Drama; Fantasy,7.26,1
471,Military; Romance; Sci-Fi; Space,7.26,1
7923,Music; Magic; Romance; School,7.26,1
6954,Comedy,7.26,1
9453,Adventure; Psychological; Comedy; Sci-Fi,7.26,1
12678,Drama; Historical; Romance; Shoujo,7.26,1
6479,Comedy; Ecchi; Military; Romance; Sci-Fi,7.26,1
6968,Comedy; Drama; School; Shoujo,7.26,1
8427,Action; Game; Sci-Fi; Romance; School,7.26,1
7995,Action; Adventure; Fantasy; Comedy; Shounen,7.26,1
6929,Sci-Fi; Comedy,7.26,1
9454,Military; Sci-Fi; Psychological,7.26,1
11283,Comedy; Romance; Slice of Life,7.26,1
3736,Action; Drama; Mecha; Military; Sci-Fi,7.26,1
5135,Action; Comedy; Drama; Fantasy; Mecha; Romance; Sci-Fi,7.26,1
9395,Action; Adventure; Supernatural,7.26,1
851,Adventure; Drama,7.26,1
2915,Hentai,7.26,1
13009,Adventure; Comedy; Mystery; Shounen,7.26,1
1148,Comedy; Drama; Sci-Fi,7.27,1
1952,Comedy; Mystery; Super Power,7.27,1
3881,Comedy; Ecchi; Romance,7.27,1
6592,Action; Comedy; Parody,7.27,1
11938,Sci-Fi; Slice of Life; Mystery; Comedy; Parody; Romance; School,7.27,1
